Punto Venta,Fecha Venta,Producto,Clave Gen‚rica,Clave SAT,UM SAT,Descripcion Producto,Cantidad,Importe,Costo,Importe Costo
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,CBOSSBOTTLABSOLUTE,FC0558,53131607,GRM,BASE H.B. ABSOLUTE DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CBOSSBOTTLABSOLUTE,FC0558,53131607,GRM,BASE H.B. ABSOLUTE DE FRAICHE,24,139.68,1.6093,38.6232
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,CBOSSBOTTLED TONIC,FC0503,53131607,GRM,BASE HB TONIC DE FRAICHE,28,113.67,1.6093,45.0604
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,CBOSSBOTTLED TONIC,FC0503,53131607,GRM,BASE HB TONIC DE FRAICHE,8,46.56,1.6093,12.8744
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CBOSSBOTUNITED,FC0622,53131607,GRM,BASE UNIDO H B EDP DE FRAICHE,17,98.94,1.6093,27.3581
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CBOSSBOTUNITED,FC0622,53131607,GRM,BASE UNIDO H B EDP DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CBULGARI,FC0081,53131607,GRM,BASE ZORRO DE FRAICHE,47,273.54,1.6093,75.6371
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CBURBERRYS,FC0083,53131607,GRM,BASE BRUNO DE FRAICHE,2,11.64,1.6093,3.2186
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CBVLGARI TERRAE E,FC0629,53131607,GRM,BASE TIERRA BRAVA DE FRAICHE,2,11.64,1.6093,3.2186
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CCARLO,FC0088,53131607,GRM,BASE CARLOS DE FRAICHE,23,133.86,1.6093,37.0139
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CCARLO,FC0088,53131607,GRM,BASE CARLOS DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CCBLUE COUCH,FC0632,53131607,GRM,BASE ENTRENADOR AZUL DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CCBLUE COUCH,FC0632,53131607,GRM,BASE ENTRENADOR AZUL DE FRAICHE,3,10.42,1.6093,4.8279
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,CCBLUE COUCH,FC0632,53131607,GRM,BASE ENTRENADOR AZUL DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CCH KINGS,FC0549,53131607,GRM,BASE CH KING DE FRAICHE,2,6.95,1.6093,3.2186
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CCH MAN CAROLINAH,FC0098,53131607,GRM,BASE CAROLO DE FRAICHE,5,17.37,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,CCH MAN CAROLINAH,FC0098,53131607,GRM,BASE CAROLO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CCH MAN CAROLINAH,FC0098,53131607,GRM,BASE CAROLO DE FRAICHE,25,145.5,1.6093,40.2325
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,CCH MAN CAROLINAH,FC0098,53131607,GRM,BASE CAROLO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,CCH MAN CAROLINAH,FC0098,53131607,GRM,BASE CAROLO DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CCH MAN CAROLINAH,FC0098,53131607,GRM,BASE CAROLO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,CCH MAN CAROLINAH,FC0098,53131607,GRM,BASE CAROLO DE FRAICHE,23,133.86,1.6093,37.0139
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,CCHIC,FC0102,53131607,GRM,BASE CHICO GRINGO DE FRAICHE,3,10.42,1.6093,4.8279
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,CCHROME,FC0103,53131607,GRM,BASE MERCURI DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,CCHROME,FC0103,53131607,GRM,BASE MERCURI DE FRAICHE,13,75.66,1.6093,20.9209
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CCHROME,FC0103,53131607,GRM,BASE MERCURI DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,CCHROME,FC0103,53131607,GRM,BASE MERCURI DE FRAICHE,40,232.8,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,CCHROME,FC0103,53131607,GRM,BASE MERCURI DE FRAICHE,22,128.04,1.6093,35.4046
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,CCHROME,FC0103,53131607,GRM,BASE MERCURI DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,27,157.14,1.6093,43.4511
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,100,535.06,1.6093,160.93
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,14,81.48,1.6093,22.5302
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,42,197.5,1.6093,67.5906
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,69,354.63,1.6093,111.0417
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,18,104.76,1.6093,28.9674
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,4,23.28,1.6093,6.4372
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,72,419.04,1.6093,115.8696
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,CCK.ONE,FC0106,53131607,GRM,BASE ONE FRAGANCE DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CCOLOR BLACKINTENS,FC0634,53131607,GRM,BASE MEN IN BLACK DE FRAICHE,7,24.31,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CCOLOR BLACKINTENS,FC0634,53131607,GRM,BASE MEN IN BLACK DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CCOOLWATER,FC0113,53131607,GRM,BASE MISSOURI DE FRAICHE,88,512.16,1.6093,141.6184
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,CCOOLWATER,FC0113,53131607,GRM,BASE MISSOURI DE FRAICHE,17,98.94,1.6093,27.3581
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,CCURVE,FC0117,53131607,GRM,BASE TIZOC DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,CDECLARATI,FC0118,53131607,GRM,BASE DENVERS DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CDESIRE,FC0122,53131607,GRM,BASE INTENSE DESIRE DE FRAICHE,18,104.76,1.6093,28.9674
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CDIOR HOMME,FC0562,53131607,GRM,BASE CHRISTIAN DE FRAICHE,4,23.28,1.6093,6.4372
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,CDIOR HOMME,FC0562,53131607,GRM,BASE CHRISTIAN DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,CDIOR HOMME,FC0562,53131607,GRM,BASE CHRISTIAN DE FRAICHE,18,104.76,1.6093,28.9674
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,CDIOR HOMME,FC0562,53131607,GRM,BASE CHRISTIAN DE FRAICHE,16,93.12,1.6093,25.7488
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,CDOLCE GAV,FC0130,53131607,GRM,BASE DIVERSO DE FRAICHE,18,104.76,1.6093,28.9674
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CDOLCE GAV,FC0130,53131607,GRM,BASE DIVERSO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,CDOLCE GAV,FC0130,53131607,GRM,BASE DIVERSO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,122,710.04,1.6093,196.3346
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,27,140.71,1.6093,43.4511
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,4,23.28,1.6093,6.4372
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,47,273.54,1.6093,75.6371
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,35,203.7,1.6093,56.3255
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,CEGOISTE,FC0138,53131607,GRM,BASE PLATINIQUE DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,CEMBLEM MONTBLACK,FC0514,53131607,GRM,BASE LORD BLANC DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,CEMPORIO A,FC0142,53131607,GRM,BASE GIORGIO DE FRAICHE,22,76.41,1.6093,35.4046
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,CEMPORIO A,FC0142,53131607,GRM,BASE GIORGIO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CEROS,FC0413,53131607,GRM,BASE CUPIDO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,CEROS,FC0413,53131607,GRM,BASE CUPIDO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,CEROS,FC0413,53131607,GRM,BASE CUPIDO DE FRAICHE,17,98.94,1.6093,27.3581
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CEROS,FC0413,53131607,GRM,BASE CUPIDO DE FRAICHE,17,98.94,1.6093,27.3581
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CEROS,FC0413,53131607,GRM,BASE CUPIDO DE FRAICHE,3,17.46,1.6093,4.8279
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,CEROS,FC0413,53131607,GRM,BASE CUPIDO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CESSENTIAL,FC0149,53131607,GRM,BASE CAPANQUI DE FRAICHE,80,465.6,1.6093,128.744
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,CESSENTIAL,FC0149,53131607,GRM,BASE CAPANQUI DE FRAICHE,12,69.84,1.6093,19.3116
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,42,145.87,1.6093,67.5906
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,27,157.13,1.6093,43.4511
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,10,34.73,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,35,203.7,1.6093,56.3255
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,9,52.37,1.6093,14.4837
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,40,232.8,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CETERNITY,FC0150,53131607,GRM,BASE HOMBRE ETERNO DE FRAICHE,32,186.24,1.6093,51.4976
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,CEUPHORIA MAN,FC0153,53131607,GRM,BASE EUTLOCPA DE FRAICHE,4,23.28,1.6093,6.4372
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CEUPHORIA MAN,FC0153,53131607,GRM,BASE EUTLOCPA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CEXPLORER MONTB,CEXPLORER MONTB,53131607,GRM,BASE ALPINISTA DE FRAICHE,12,69.84,1.6093,19.3116
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,CEXPLORER MONTB,CEXPLORER MONTB,53131607,GRM,BASE ALPINISTA DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CEXPLORER ULTRA B,FC0618,53131607,GRM,BASE ALPINISTA AZUL DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,CEXPLORER ULTRA B,FC0618,53131607,GRM,BASE ALPINISTA AZUL DE FRAICHE,15,66.18,1.6093,24.1395
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,CFARENHEIT,FC0154,53131607,GRM,BASE CELSIUS DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CFARENHEIT,FC0154,53131607,GRM,BASE CELSIUS DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,CFARENHEIT,FC0154,53131607,GRM,BASE CELSIUS DE FRAICHE,42,145.87,1.6093,67.5906
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,CFERRARI BLACK MEN,FC0158,53131607,GRM,BASE FERRARI NEGRO DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CFERRARI BLACK MEN,FC0158,53131607,GRM,BASE FERRARI NEGRO DE FRAICHE,43,250.26,1.6093,69.1999
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CFERRARI BLACK MEN,FC0158,53131607,GRM,BASE FERRARI NEGRO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,CFERRARI BLACK MEN,FC0158,53131607,GRM,BASE FERRARI NEGRO DE FRAICHE,49,170.18,1.6093,78.8557
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CFERRARI MANINRED,FC0489,53131607,GRM,BASE UOMO ROSSO DE FRAICHE,3,10.2,1.1177,3.3531
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,CFERRARI RED MAN,FC0159,53131607,GRM,BASE RED CAR DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CFIERCE AYF ABERCR,FC0162,53131607,GRM,BASE FIERA DE FRAICHE,61,355.02,1.6093,98.1673
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CFIERCE AYF ABERCR,FC0162,53131607,GRM,BASE FIERA DE FRAICHE,3,17.46,1.6093,4.8279
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CFIERCE AYF ABERCR,FC0162,53131607,GRM,BASE FIERA DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,CFIERCE AYF ABERCR,FC0162,53131607,GRM,BASE FIERA DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,CFIERCE AYF ABERCR,FC0162,53131607,GRM,BASE FIERA DE FRAICHE,32,111.14,1.6093,51.4976
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,CFIERCE AYF ABERCR,FC0162,53131607,GRM,BASE FIERA DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,122,62.2,0.0896,10.9312
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,175,73.33,0.0896,15.68
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,242,100.42,0.0896,21.6832
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,117,60.84,0.0896,10.4832
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,203,98.74,0.0896,18.1888
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,101,46.32,0.0896,9.0496
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,147,67.76,0.0896,13.1712
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,179,71.38,0.0896,16.0384
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,106,53.88,0.0896,9.4976
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,256,103.36,0.0896,22.9376
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,214,94.85,0.0896,19.1744
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,167,86.53,0.0896,14.9632
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,125,56.32,0.0896,11.2
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,152,77.8,0.0896,13.6192
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,204,89.03,0.0896,18.2784
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,121,53,0.0896,10.8416
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,135,70.2,0.0896,12.096
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,53,27.56,0.0896,4.7488
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,57,29.64,0.0896,5.1072
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,232,93.36,0.0896,20.7872
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,258,101.61,0.0896,23.1168
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,222,107.38,0.0896,19.8912
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,405,170.61,0.0896,36.288
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,118,53.92,0.0896,10.5728
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,101,40.43,0.0896,9.0496
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,CFIJADOR1,FC0163,53131607,GRM,FIJADOR PARA PERFUMERIA FRAICHE,315,146.44,0.0896,28.224
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CFUELF LIFE DIESEL,FC0171,53131607,GRM,BASE GASOLINE DE FRAICHE,2,11.64,1.6093,3.2186
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CFUELF LIFE DIESEL,FC0171,53131607,GRM,BASE GASOLINE DE FRAICHE,40,185.86,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,CGOLD RUSH PARIS H,FC0502,53131607,GRM,BASE GOLD HOMME DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,CGOLD RUSH PARIS H,FC0502,53131607,GRM,BASE GOLD HOMME DE FRAICHE,8,46.56,1.6093,12.8744
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,CGREY FLAN,FC0178,53131607,GRM,BASE GRIFFIN DE FRAICHE,6,34.92,1.6093,9.6558
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CGUCCIGUILTYBLACK,FC0419,53131607,GRM,BASE CULPABLE SOY YO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CGUCCIGUILTYBLACK,FC0419,53131607,GRM,BASE CULPABLE SOY YO DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CGUCCIGUILTYBLACK,FC0419,53131607,GRM,BASE CULPABLE SOY YO DE FRAICHE,5,29.1,1.6093,8.0465
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,CGUCCIGUILTYBLACK,FC0419,53131607,GRM,BASE CULPABLE SOY YO DE FRAICHE,40,138.92,1.6093,64.372
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CGUCCIGUILTYBLACK,FC0419,53131607,GRM,BASE CULPABLE SOY YO DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,CGUCCIGUILTYBLACK,FC0419,53131607,GRM,BASE CULPABLE SOY YO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,CGUCCY GUILTY,FC0184,53131607,GRM,BASE GUILTY GEAR DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,CGUCCY GUILTY,FC0184,53131607,GRM,BASE GUILTY GEAR DE FRAICHE,42,145.87,1.6093,67.5906
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,CGUCCY GUILTY,FC0184,53131607,GRM,BASE GUILTY GEAR DE FRAICHE,20,69.46,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,CGUCCY GUILTY,FC0184,53131607,GRM,BASE GUILTY GEAR DE FRAICHE,32,186.24,1.6093,51.4976
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,CGUCCY GUILTY,FC0184,53131607,GRM,BASE GUILTY GEAR DE FRAICHE,3,10.42,1.6093,4.8279
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,CHALLOWEEN MAN,FC0407,53131607,GRM,BASE EMBRUJADO DE FRAICHE,10,58.2,1.6093,16.093
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,CHALLOWEEN MAN,FC0407,53131607,GRM,BASE EMBRUJADO DE FRAICHE,23,133.86,1.6093,37.0139
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,CHALLOWEEN MAN,FC0407,53131607,GRM,BASE EMBRUJADO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,CHALLOWEEN MAN,FC0407,53131607,GRM,BASE EMBRUJADO DE FRAICHE,25,86.83,1.6093,40.2325
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,CHALLOWEEN MAN,FC0407,53131607,GRM,BASE EMBRUJADO DE FRAICHE,20,116.4,1.6093,32.186
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,CHALLOWEEN MAN,FC0407,53131607,GRM,BASE EMBRUJADO DE FRAICHE,7,40.74,1.6093,11.2651
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,CHALLOWEEN MAN,FC0407,53131607,GRM,BASE EMBRUJADO DE FRAICHE,5,29.1,1.6093,8.0465
